Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
DATA,"Tableau Software, Inc.",64.8,4404146256,n/a,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/data
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,20.35,105531534680,n/a,1997,Technology,Semiconductors,http://www.nasdaq.com/symbol/tsm
TTWO,"Take-Two Interactive Software, Inc.",23.51,2326788368,n/a,1997,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ttwo
TAL,"TAL International Group, Inc.",46.02,1564439361,n/a,2005,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/tal
TNGO,"Tangoe, Inc.",13.79,533437163.4,n/a,2011,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tngo
TMH,"Team Health Holdings, Inc.",53.2,3736545145,n/a,2009,Technology,Professional Services,http://www.nasdaq.com/symbol/tmh
TECD,Tech Data Corporation,64,2447204608,n/a,1986,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/tecd
TCCO,Technical Communications Corporation,4.0799,7502613.788,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/tcco
TSYS,"TeleCommunication Systems, Inc.",3.27,193983309.5,n/a,2000,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tsys
TTEC,"TeleTech Holdings, Inc.",28.59,1413312628,n/a,1996,Technology,Professional Services,http://www.nasdaq.com/symbol/ttec
TNC,Tennant Company,75.48,1390487276,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tnc
TDC,Teradata Corporation,42.63,6722751000,n/a,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/tdc
TSRA,"Tessera Technologies, Inc.",22.62,1209345501,n/a,2003,Technology,Semiconductors,http://www.nasdaq.com/symbol/tsra
TXN,Texas Instruments Incorporated,46.82,50535222903,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/txn
TGH,Textainer Group Holdings Limited,38.01,2153506799,n/a,2007,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/tgh
TXTR,Textura Corporation,26.47,658606978.7,n/a,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/txtr
DSGX,The Descartes Systems Group Inc.,13.61,1021584837,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/dsgx
KEYW,The KEYW Holding Corporation,13.76,516680418.2,n/a,2010,Technology,EDP Services,http://www.nasdaq.com/symbol/keyw
MIDD,The Middleby Corporation,74.49,12797844732,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/midd
RUBI,"The Rubicon Project, Inc.",10.03,359659180.3,n/a,2014,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/rubi
ULTI,"The Ultimate Software Group, Inc.",132.03,3742856020,n/a,1998,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ulti
TIBX,"TIBCO Software, Inc.",19.69,3262178319,n/a,1999,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tibx
TIGR,TigerLogic Corporation,1.35,40678032.6,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tigr
TISA,"Top Image Systems, Ltd.",4.1701,64248630.62,n/a,1996,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/tisa
TSEM,Tower Semiconductor Ltd.,10.45,539465585.5,n/a,1994,Technology,Semiconductors,http://www.nasdaq.com/symbol/tsem
TACT,TransAct Technologies Incorporated,9.7,80793773.5,n/a,1996,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/tact
TZOO,Travelzoo Inc.,17.52,258366634.1,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/tzoo
TRMR,"Tremor Video, Inc.",3.52,177212671.7,n/a,2013,Technology,Advertising,http://www.nasdaq.com/symbol/trmr
TSL,Trina Solar Limited,11.36,819069052.6,n/a,2006,Technology,Semiconductors,http://www.nasdaq.com/symbol/tsl
TRT,Trio-Tech International,3.5,12295692.5,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/trt
TRIP,"TripAdvisor, Inc.",99.88,14248201316,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/trip
TQNT,"TriQuint Semiconductor, Inc.",18.06,3094258792,n/a,1993,Technology,Semiconductors,http://www.nasdaq.com/symbol/tqnt
TBI,"TrueBlue, Inc.",28.46,1176441287,n/a,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/tbi
TRUE,"TrueCar, Inc.",13.58,964699665.9,n/a,2014,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/true
TRLA,"Trulia, Inc.",56.35,2080691687,n/a,2012,Technology,EDP Services,http://www.nasdaq.com/symbol/trla
TSRI,"TSR, Inc.",3.14,6160874.68,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/tsri
TTMI,"TTM Technologies, Inc.",7.99,665923505.8,n/a,2000,Technology,Electrical Products,http://www.nasdaq.com/symbol/ttmi
TCX,Tucows Inc.,15.5,174037286,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/tcx
TWIN,"Twin Disc, Incorporated",31.11,350450199,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/twin
TWTR,"Twitter, Inc.",38.16,22512065600,n/a,2013,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/twtr
TYL,"Tyler Technologies, Inc.",96.66,3175184340,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tyl
UBIC,"UBIC, Inc.",23.19,7466948.1,321990,2013,Technology,EDP Services,http://www.nasdaq.com/symbol/ubic
UBNT,"Ubiquiti Networks, Inc.",40.1,3532800416,n/a,2011,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/ubnt
UCTT,"Ultra Clean Holdings, Inc.",8.88,261450394.6,n/a,2004,Technology,Semiconductors,http://www.nasdaq.com/symbol/uctt
UTEK,"Ultratech, Inc.",23.07,647162223.8,n/a,1993,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/utek
UIS,Unisys Corporation,21.63,1105478823,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/uis
UMC,United Microelectronics Corporation,2.43,6074028000,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/umc
UNTD,"United Online, Inc.",10.54,149128499.6,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/untd
URI,"United Rentals, Inc.",112.69,10808030737,n/a,1997,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/uri
UPIP,"Unwired Planet, Inc.",2.01,221978768,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/upip
VRNS,"Varonis Systems, Inc.",21.64,529197717.1,n/a,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/vrns
VDSI,"VASCO Data Security International, Inc.",13.09,519238438.2,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/vdsi
VECO,Veeco Instruments Inc.,34.72,1390171891,n/a,1994,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/veco
VEEV,Veeva Systems Inc.,23.59,3014762086,n/a,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/veev
VRNT,Verint Systems Inc.,47.55,2844033782,n/a,2002,Technology,EDP Services,http://www.nasdaq.com/symbol/vrnt
VRSN,"VeriSign, Inc.",55.59,6949895154,n/a,1998,Technology,EDP Services,http://www.nasdaq.com/symbol/vrsn
VRSK,"Verisk Analytics, Inc.",62.97,10477711167,n/a,2009,Technology,EDP Services,http://www.nasdaq.com/symbol/vrsk
VSAT,"ViaSat, Inc.",58.63,2719535489,n/a,1996,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/vsat
VIAS,"Viasystems Group, Inc.",10.32,214646165,n/a,n/a,Technology,Electrical Products,http://www.nasdaq.com/symbol/vias
VGGL,Viggle Inc.,2.97,40940591.67,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/vggl
VIMC,Vimicro International Corporation,3.02,70002733.26,23179713,2005,Technology,Semiconductors,http://www.nasdaq.com/symbol/vimc
VMEM,"Violin Memory, Inc.",3.96,361835361.4,n/a,2013,Technology,Electronic Components,http://www.nasdaq.com/symbol/vmem
VRTU,Virtusa Corporation,32.27,941920123.5,n/a,2007,Technology,EDP Services,http://www.nasdaq.com/symbol/vrtu
VISN,"VisionChina Media, Inc.",14.4,50957596.8,3538722,2007,Technology,Advertising,http://www.nasdaq.com/symbol/visn
VTSS,Vitesse Semiconductor Corporation,3.09,208086455.6,n/a,1991,Technology,Semiconductors,http://www.nasdaq.com/symbol/vtss
VMW,"Vmware, Inc.",97.23,41859011661,n/a,2007,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/vmw
WAVX,Wave Systems Corp.,1.365,62646836.07,n/a,1994,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/wavx
WSTG,"Wayside Technology Group, Inc.",16.01,76673859.23,n/a,n/a,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/wstg
WWWW,"Web.com Group, Inc.",27.19,1407845506,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/wwww
WB,Weibo Corporation,20.16,403200000,20000000,2014,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/wb
WGA,Wells-Gardner Electronics Corporation,1.2672,14916211.2,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/wga
WDC,Western Digital Corporation,99.36,23356414904,n/a,n/a,Technology,Electronic Components,http://www.nasdaq.com/symbol/wdc
WYY,WidePoint Corporation,1.65,120429917.9,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/wyy
WIT,Wipro Limited,11.99,29571144103,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/wit
WIX,Wix.com Ltd.,17.63,664075151.3,n/a,2013,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/wix
WDAY,"Workday, Inc.",81.42,15062700000,n/a,2012,Technology,EDP Services,http://www.nasdaq.com/symbol/wday
WPPGY,WPP plc,104.46,1070430555,10247277,n/a,Technology,Advertising,http://www.nasdaq.com/symbol/wppgy
WSCI,WSI Industries Inc.,7.984,23221152.62,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/wsci
XLNX,"Xilinx, Inc.",41.46,11123577119,n/a,1990,Technology,Semiconductors,http://www.nasdaq.com/symbol/xlnx
XPLR,Xplore Technologies Corp,5.69,47980230.82,n/a,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/xplr
XRSC,XRS Corporation,2.99,33292926.42,n/a,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/xrsc
XNET,Xunlei Limited,12.75,93266250,7315000,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/xnet
YHOO,Yahoo! Inc.,36.12,36365909800,n/a,1996,Technology,EDP Services,http://www.nasdaq.com/symbol/yhoo
YNDX,Yandex N.V.,30.53,7648663895,n/a,2011,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/yndx
YGE,Yingli Green Energy Holding Company Limited,3.5,548673195,n/a,2007,Technology,Semiconductors,http://www.nasdaq.com/symbol/yge
YOKU,Youku Tudou Inc.,19.69,3315510062,n/a,2010,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/yoku
YUME,"YuMe, Inc.",5.97,193256959.5,n/a,2013,Technology,Advertising,http://www.nasdaq.com/symbol/yume
YY,YY Inc.,79.25,2927813902,36944024,2012,Technology,EDP Services,http://www.nasdaq.com/symbol/yy
ZBRA,Zebra Technologies Corporation,81.64,4121903346,n/a,1991,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/zbra
ZEN,"Zendesk, Inc.",17.05,1196656654,n/a,2014,Technology,EDP Services,http://www.nasdaq.com/symbol/zen
ZPIN,Zhaopin Limited,13.34,666214674.2,n/a,2014,Technology,Professional Services,http://www.nasdaq.com/symbol/zpin
ZIXI,Zix Corporation,3.44,203850891.2,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/zixi
ZNGA,Zynga Inc.,3,2653380450,n/a,2011,Technology,EDP Services,http://www.nasdaq.com/symbol/znga
AVHI,"A V Homes, Inc.",15.54,343085795.2,n/a,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/avhi
AAON,"AAON, Inc.",20.2,1664349084,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/aaon
AIR,AAR Corp.,26.88,1064190248,n/a,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/air
ABAX,"ABAXIS, Inc.",45.88,1030373040,n/a,1992,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/abax
AXDX,"Accelerate Diagnostics, Inc.",20.01,838509465.2,n/a,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/axdx
ACW,Accuride Corporation New,4.97,237081444.9,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/acw
ACU,Acme United Corporation.,16.9999,54609662.76,n/a,1988,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/acu
AEIS,"Advanced Energy Industries, Inc.",17.36,713653941.3,n/a,1995,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/aeis
AEHR,Aehr Test Systems,2.79,30790423.26,n/a,1997,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/aehr
AEPI,AEP Industries Inc.,40.46,205560914.2,n/a,1986,Capital Goods,Specialty Chemicals,http://www.nasdaq.com/symbol/aepi
AVAV,"AeroVironment, Inc.",32.58,755092846.1,n/a,2007,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/avav
ATRM,Aetrium Incorporated,4.91,5298754.16,n/a,1993,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/atrm
AFFX,"Affymetrix, Inc.",8.38,609627318.2,n/a,1996,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/affx
AGCO,AGCO Corporation,52.33,4915117595,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/agco
A,"Agilent Technologies, Inc.",56.53,18839239129,n/a,1999,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/a
AIRI,Air Industries Group,10.27,72847626.15,n/a,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/airi
ARG,"Airgas, Inc.",110.5,8220139090,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/arg
ALG,"Alamo Group, Inc.",48.29,585998329.1,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/alg
AA,Alcoa Inc.,16.56,19479901892,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/aa
AA^,Alcoa Inc.,87.22,0,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/aa^
ATK,Alliant Techsystems Inc.,129.64,4139893554,n/a,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/atk
AMOT,"Allied Motion Technologies, Inc.",12.65,116902457.7,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/amot
ALSN,"Allison Transmission Holdings, Inc.",31.22,5507826000,n/a,2012,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/alsn
AIMC,Altra Industrial Motion Corp.,34.1,922998646.9,n/a,2006,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/aimc
AXL,"American Axle & Manufacturing Holdings, Inc.",19.16,1450012533,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/axl
ARII,"American Railcar Industries, Inc.",67.88,1449393920,n/a,2006,Capital Goods,Railroads,http://www.nasdaq.com/symbol/arii
AP,Ampco-Pittsburgh Corporation,20.57,213888505.6,n/a,n/a,Capital Goods,Fluid Controls,http://www.nasdaq.com/symbol/ap
APH,Amphenol Corporation,97.6,15336689882,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/aph
ALOG,Analogic Corporation,73.05,903991704.6,n/a,1972,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/alog
APOG,"Apogee Enterprises, Inc.",33,961348707,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/apog
ARCW,"ARC Group Worldwide, Inc.",14.84,221229837.6,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/arcw
ACAT,Arctic Cat Inc.,35.56,458903258,n/a,1990,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/acat
ARTW,"Art&#39;s-Way Manufacturing Co., Inc.",5.73,23198202.96,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/artw
ASTE,"Astec Industries, Inc.",40.28,922789786.1,n/a,1986,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/aste
ATRO,Astronics Corporation,51.38,926304330,n/a,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/atro
ASTC,Astrotech Corporation,2.95,57681724.65,n/a,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/astc
ALV,"Autoliv, Inc.",103.35,9595187008,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/alv
AVX,AVX Corporation,12.88,2165863512,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/avx
BMI,"Badger Meter, Inc.",50.94,735947601.5,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/bmi
BBDO,Banco Bradesco Sa,16.33,68704785057,n/a,n/a,Capital Goods,Miscellaneous,http://www.nasdaq.com/symbol/bbdo
B,"Barnes Group, Inc.",35.54,1926462084,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/b
BZH,"Beazer Homes USA, Inc.",18.31,489277732.7,n/a,1994,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/bzh
BZT,"Beazer Homes USA, Inc.",28.7,0,n/a,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/bzt
BELFA,Bel Fuse Inc.,22.4052,257852238.3,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/belfa
BELFB,Bel Fuse Inc.,23.11,265963491.8,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/belfb
BIO,"Bio-Rad Laboratories, Inc.",117.37,3382523354,n/a,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/bio
BIO/B,"Bio-Rad Laboratories, Inc.",117.57,0,n/a,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/bio/b
BLT,"Blount International, Inc.",13.61,673182855.7,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/blt
BXC,BlueLinx Holdings Inc.,1.22,107008049.5,n/a,2004,Capital Goods,Wholesale Distributors,http://www.nasdaq.com/symbol/bxc
BA,Boeing Company (The),123.2,88779529608,n/a,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/ba
BNSO,"Bonso Electronics International, Inc.",1.849,9701523.647,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/bnso
BWA,BorgWarner Inc.,65.84,15052500199,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/bwa
BZC,Breeze-Eastern Corporation,12.23,118678415.7,n/a,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/bzc
BWEN,"Broadwind Energy, Inc.",8.89,130786079.6,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/bwen
BRKR,Bruker Corporation,23.88,4008731349,n/a,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/brkr
CSTE,CaesarStone Sdot-Yam Ltd.,45.95,1599466658,n/a,2012,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/cste
CAMT,Camtek Ltd.,3.51,106914428,n/a,2000,Capital Goods,Electronic Components,http://www.nasdaq.com/symbol/camt
CRR,"Carbo Ceramics, Inc.",144.4,3335954503,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/crr
CSCD,"Cascade Microtech, Inc.",11.29,183253826.9,n/a,2004,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/cscd
